time_s,mission_mode,state,position_pid_enabled,height_agl_m,height_raw_m,height_setpoint_m,vertical_speed_mps,gps_lat,gps_lon,north_m,east_m,position_error_m,roll_deg,pitch_deg,yaw_deg,roll_pwm,pitch_pwm,throttle_pwm,alt_p,alt_i,alt_d,gps_fix,satellites,hdop,motor_1_rpm,motor_2_rpm,motor_3_rpm,motor_4_rpm
1.6188093139999182,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.45054260970009635,0.09,,,,,,1.3,1.2,125.0,1500,1500,1180,72.08681755201542,12.630396250879915,0.0,,,,0,0,0,0
1.7067082749999827,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.4805922590999671,0.09,,,,,,1.3,1.2,125.0,1500,1500,1192,76.89476145599474,14.315252954741933,0.0,,,,0,0,0,0
1.7949330490000648,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1204,80.0,16.067241129747796,0.0,,,,0,0,0,0
1.8959601189999375,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1216,80.0,17.818659574746558,0.0,,,,0,0,0,0
1.9970748370001274,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1228,80.0,19.57019306474626,0.0,,,,0,0,0,0
2.0982314990001214,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1240,80.0,21.32175864974874,0.0,,,,0,0,0,0
2.210997886000314,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.11,,,,,,1.3,1.2,125.0,1500,1500,1252,80.0,23.073263299743072,0.0,,,,0,0,0,0
2.300552415000311,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1264,80.0,24.824791277245364,0.0,,,,0,0,0,0
2.401507651999964,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.09,,,,,,1.2,1.2,125.0,1500,1500,1276,80.0,26.576323472242844,0.0,,,,0,0,0,0
2.5027843880002365,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.1,,,,,,1.3,1.2,125.0,1500,1500,1288,80.0,28.328364462247233,0.0,,,,0,0,0,0
2.60402853100004,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.11,,,,,,1.3,1.2,125.0,1500,1500,1300,80.0,30.080457637248852,0.0,,,,0,0,0,0
2.6949636680001277,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.1,,,,,,1.3,1.1,125.0,1500,1500,1312,80.0,31.832508987247135,0.0,,,,0,0,0,0
2.8071996859998762,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.09,,,,,,1.2,1.1,125.0,1500,1500,1324,80.0,33.58452405974708,0.0,,,,0,0,0,0
2.8970534740001312,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.1,,,,,,1.2,1.0,125.0,1500,1500,1337,80.0,35.33649147974961,0.0,,,,0,0,0,0
2.99789698900031,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.11,,,,,,1.2,1.0,125.0,1500,1500,1349,80.0,37.0883697897475,0.0,,,,0,0,0,0
3.099078003000159,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.09,,,,,,1.2,1.1,125.0,1500,1500,1361,80.0,38.840236427249465,0.0,,,,0,0,0,0
3.199987127999975,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.1,,,,,,1.2,1.1,125.0,1500,1500,1373,80.0,40.59224469224978,0.0,,,,0,0,0,0
3.3128709410002557,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,0.11,,,,,,1.1,1.1,125.0,1500,1500,1385,80.0,42.34427920724306,0.0,,,,0,0,0,0
3.4022575080002753,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.12,,,,,,0.9,1.0,125.0,1500,1500,1397,80.0,44.09651365974673,0.0,,,,0,0,0,0
3.5038013729999875,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.08,,,,,,0.9,1.0,124.0,1500,1500,1409,80.0,45.84857085474687,0.0,,,,0,0,0,0
3.595140805000028,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.04,,,,,,1.1,0.9,124.0,1500,1500,1421,80.0,47.60068088224534,0.0,,,,0,0,0,0
3.695695986999908,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.05,,,,,,1.1,0.8,124.0,1500,1500,1433,80.0,49.35270339224621,0.0,,,,0,0,0,0
3.796767612000167,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,-0.13,,,,,,1.0,0.6,124.0,1500,1500,1445,80.0,51.10478911224709,0.0,,,,0,0,0,0
3.9094699249999394,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,-0.14,,,,,,0.8,0.5,123.0,1500,1500,1457,80.0,52.8568411272463,0.0,,,,0,0,0,0
3.999179083999934,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,-0.1,,,,,,0.6,0.4,123.0,1500,1500,1469,80.0,54.60889993224532,0.0,,,,0,0,0,0
4.100555652999901,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,-0.02,,,,,,0.0,0.4,123.0,1500,1500,1481,80.0,56.36092310724712,0.0,,,,0,0,0,0
4.201880054999947,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,0.01,,,,,,-0.6,0.2,123.0,1500,1500,1493,80.0,58.11243552724682,0.0,,,,0,0,0,0
4.302666552000119,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.14,,,,,,-1.4,0.0,122.0,1500,1500,1505,80.0,59.86395443974948,0.0,,,,0,0,0,0
4.415214383000148,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.18,,,,,,-2.6,0.7,122.0,1500,1500,1517,80.0,61.61552196724733,0.0,,,,0,0,0,0
4.504913801999919,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.25,,,,,,-3.5,0.2,122.0,1500,1500,1529,80.0,63.36645818224474,0.0,,,,0,0,0,0
4.598245838999901,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.31,,,,,,-3.6,-0.1,120.0,1500,1500,1541,80.0,65.11801403724667,0.0,,,,0,0,0,0
4.698251486000117,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.17,0.5,-0.34,,,,,,-4.5,-0.8,118.0,1500,1500,1553,80.0,66.86954656474859,0.0,,,,0,0,0,0
4.798237151000194,ALTITUDE_ONLY,TAKEOFF,0,0.009999999999999981,0.18,0.5,-0.47,,,,,,-5.3,-1.7,116.0,1500,1500,1565,78.4,68.58603256079684,-5.133775493391345,,,,0,0,0,0
4.898254797999925,ALTITUDE_ONLY,TAKEOFF,0,0.009999999999999981,0.18,0.5,-0.52,,,,,,-4.7,-2.7,114.0,1500,1500,1577,78.4,70.30254585964491,-1.075533170269676,,,,0,0,0,0
5.010841759999948,ALTITUDE_ONLY,TAKEOFF,0,0.009999999999999981,0.18,0.5,-0.81,,,,,,0.3,-2.1,114.0,1500,1500,1589,78.4,72.01903660624751,-0.2253280487366247,,,,0,0,0,0
5.0998495320000075,ALTITUDE_ONLY,TAKEOFF,0,0.009999999999999981,0.18,0.5,-0.82,,,,,,4.0,1.3,115.0,1500,1500,1601,78.4,73.73556166999595,-0.04720628665540816,,,,0,0,0,0
5.20042269600026,ALTITUDE_ONLY,TAKEOFF,0,0.0,0.16,0.5,-0.7,,,,,,0.2,0.9,116.0,1500,1500,1613,80.0,75.48702353249712,5.124011528490625,,,,0,0,0,0
5.30203930100015,ALTITUDE_ONLY,TAKEOFF,0,0.009999999999999981,0.18,0.5,-0.48,,,,,,0.0,0.7,117.0,1500,1500,1625,78.4,77.20350666449447,-4.060279745102523,,,,0,0,0,0
5.40285431600023,ALTITUDE_ONLY,TAKEOFF,0,0.03,0.2,0.5,-0.6,,,,,,0.1,-4.3,118.0,1500,1500,1637,75.19999999999999,78.85000907589314,-11.117784599256082,,,,0,0,0,0
5.515471610000077,ALTITUDE_ONLY,TAKEOFF,0,0.04999999999999999,0.22,0.5,-0.67,,,,,,-0.3,-7.1,120.0,1500,1500,1640,72.0,80.42637171864888,-12.596784682853668,,,,0,0,0,0
5.605429102000016,ALTITUDE_ONLY,TAKEOFF,0,0.06999999999999998,0.24,0.5,-0.76,,,,,,-3.5,3.0,122.0,1500,1500,1638,68.80000000000001,81.9326777124972,-12.906614986225696,,,,0,0,0,0
5.706930003000252,ALTITUDE_ONLY,TAKEOFF,0,0.07999999999999999,0.25,0.5,-0.86,,,,,,-6.7,14.0,124.0,1500,1500,1643,67.2,83.40400368189788,-7.8375433832744985,,,,0,0,0,0
5.808077351000065,ALTITUDE_ONLY,TAKEOFF,0,0.11000000000000001,0.28,0.5,-0.53,,,,,,-7.0,13.0,126.0,1500,1500,1631,62.400000000000006,84.77024404374534,-17.042755158464686,,,,0,0,0,0
5.898860951000188,ALTITUDE_ONLY,TAKEOFF,0,0.11000000000000001,0.28,0.5,-0.55,,,,,,-6.4,3.2,126.0,1500,1500,1643,62.400000000000006,86.13680163159616,-3.5697517446504183,,,,0,0,0,0
6.000073428000178,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-0.96,,,,,,-2.4,-2.4,126.0,1500,1500,1642,60.8,87.46833997609585,-5.880305204340528,,,,0,0,0,0
6.113240758000302,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-1.1,,,,,,3.4,6.5,125.0,1500,1500,1648,60.8,88.79975444439312,-1.2317559910292313,,,,0,0,0,0
6.203906191999977,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-0.92,,,,,,7.3,15.0,124.0,1500,1500,1651,60.8,90.13112949149601,-0.25802373894247604,,,,0,0,0,0
6.305459444999997,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-0.75,,,,,,2.0,6.5,125.0,1500,1500,1652,60.8,91.46270035449653,-0.054043585349578406,,,,0,0,0,0
6.406829773000027,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-0.97,,,,,,-5.3,-7.3,126.0,1500,1500,1654,60.8,92.79427317259453,-0.011319523309165023,,,,0,0,0,0
6.50778886199987,ALTITUDE_ONLY,TAKEOFF,0,0.11999999999999997,0.29,0.5,-2.0,,,,,,-4.7,-1.8,126.0,1500,1500,1655,60.8,94.12581029349505,-0.0023709441685039346,,,,0,0,0,0
6.598640221000096,ALTITUDE_ONLY,TAKEOFF,0,0.13999999999999999,0.31,0.5,-1.98,,,,,,5.3,10.9,125.0,1500,1500,1643,57.599999999999994,95.3872053780946,-10.266095721432668,,,,0,0,0,0
6.711567644000297,ALTITUDE_ONLY,TAKEOFF,0,0.17,0.34,0.5,-1.59,,,,,,15.9,12.2,124.0,1500,1500,1632,52.8,96.54351670734712,-17.548388328246517,,,,0,0,0,0
6.806488750999961,ALTITUDE_ONLY,TAKEOFF,0,0.17999999999999997,0.35,0.5,-1.26,,,,,,9.6,0.2,126.0,1500,1500,1640,51.20000000000001,97.66480302734662,-8.808271653357561,,,,0,0,0,0
6.902579150000292,ALTITUDE_ONLY,TAKEOFF,0,0.17,0.34,0.5,-1.6,,,,,,-6.2,-2.4,127.0,1500,1500,1652,52.8,98.82113276729353,3.287667443646409,,,,0,0,0,0
